Time Bucket,1-Mains_A,2-Mains_B,4-Air Conditioner-AC Der. Altar,5-Air Conditioner-AC Izq Altar,6-Air Conditioner-AC Fondo Room,7-Air Conditioner-AC Sankey Kids,8-Air Conditioner-AC Hisense Kids,9-Sub Panel-Tab. Toma Black,10-Sub Panel-Tab. Tomas Red,11-Sub Panel-Tab. Media Red,3-Mains_C,12-Sub Panel-Tab. Media Black,13-Sub Panel-Tab. Light 480v Yelow,14-Sub Panel-Tab. Luces 480v Brown
2023-11-06,2.868972256562975,3.798150024611156,3.895746560113695,0.0,0.0,1.586585939650006,1.45386930188285,0.0,0.0,0.0,,,,
2023-11-07,2.859302849390242,3.8137987873691976,3.89110094520145,0.0,0.0,1.5828033978006577,1.492498896799617,0.0,0.0,0.0,,,,
2023-11-08,2.8515009409756127,3.907655500153436,3.8863634715970368,0.0,0.0,1.5775250324662524,1.6910219236813648,0.0,0.0,0.0,,,,
2023-11-09,2.8417974768702194,3.8044071045409305,3.875321327616376,0.0,0.0,1.571731042225096,1.5015672530852426,0.0,0.0,2.889085610707601e-06,,,,
2023-11-10,2.8930899786440523,4.180397810031042,3.9211857586458,0.0,0.0,1.598686604458491,2.187180183113681,1.4880559179517955e-06,0.0,1.4533081319597032e-06,,,,
2023-11-11,7.140900132434632,9.306685273676976,7.986804651451113,3.831209207498763,4.649401951442824,6.103163683526781,1.5788397807600765,0.668476362806956,0.463508204421997,0.0,,,,
2023-11-12,18.62936378332349,18.304952673252952,19.16856220275879,15.606539495689074,7.681361752722528,9.469517709262636,2.0018828091584315,1.1804565749994915,1.777638271104495,1.4049328774744936,,,,
2023-11-13,2.600503100574281,3.857035094691384,3.965641535966661,0.0,0.0,1.5657289495213826,1.5168633681358232,0.0,0.0,2.1908207988320454,,,,
2023-11-14,10.217392524816724,10.321140252710975,4.283953143130408,0.008916888575024,8.449586193059286,9.755913920550878,1.528208690302637,1.0480570295461018,1.4046087393993802,2.1753722148915133,,,,
2023-11-15,2.5951422931883075,3.949320618161096,3.977174496260749,0.0,0.0,1.571414881146749,1.6812137813748254,1.5738136238522e-06,0.0,1.978218203682502,,,,
